Comment,cleaned_comment,Sentiment
"Come summer time, you will learn more about the effects heat has on stainless steel.","come, summer, time, learn, effect, heat, stainless, steel",Neutral
Tesla minimalism rules.,"tesla, minimalism, rule",Neutral
TBF the 911 Carrera T has a 1/4mile time of 12.2 @ 116 mph it would still get smoked by a cybertruck in a 1/4 mile race and the carrera cost 25K more,"tbf, carrera, mile, time, mph, would, still, get, smoked, cybertruck, mile, race, carrera, cost, k",Neutral
25:33 - why Pharell's has the tire covers?,"pharells, tire, cover",Neutral
marques. the type of guy to review NOT ONE but TWO fridges.,"marque, type, guy, review, one, two, fridge",Neutral
Most people watch cartoons not news,"people, watch, cartoon, news",Neutral
Pixelated car,"pixelated, car",Neutral
I moved to Hawaii with my new 2017 Model X.  Most thought it was T for Toyota,"moved, hawaii, new, model, x, thought, toyota",Neutral
"Wearing a German T-shirt while explaining the race stats, subtle, subtle...","wearing, german, tshirt, explaining, race, stats, subtle, subtle",Neutral
Millions???,million,Neutral
Tell me that this is not a co-incidence 😅 10:15,"tell, coincidence",Neutral
elon really out did him self with this one,"elon, really, self, one",Neutral
"Race was against a standard 911, not a modified Turbo S","race, standard, modified, turbo",Neutral
The intro.....THE INTRO!!!!!!!!!,"introthe, intro",Neutral
i saw one yesterday on the road. the cybertruck didnt look real,"saw, one, yesterday, road, cybertruck, didnt, look, real",Neutral
is that your son?,son,Neutral
That refrigerator is anything but iconic 😅,"refrigerator, anything, iconic",Neutral
“No it’s not stock”,stock,Neutral
Start of the video 📸🔥🔥🔥,"start, video",Neutral
"Damnnnnn, 14:00 changed everything🔥🔥🔥","damnnnnn, changed, everything",Neutral
MKB is evolving,"mkb, evolving",Neutral
The are other mass produced products that are iconic. Example: iMac G4.,"mass, produced, product, iconic, example, imac, g",Neutral
I can't imagine driving a cybertruck in jersey city.,"cant, imagine, driving, cybertruck, jersey, city",Neutral
K turns,"k, turn",Neutral
New rivian next?,"new, rivian, next",Neutral
CYBERTRUCK IS  JUST TRUSH . 🤮🤮🤮🤢🗑,"cybertruck, trush",Neutral
I think this guy should start a channel reviewing smartphones,"think, guy, start, channel, reviewing, smartphones",Neutral
"Marques, I think Toyota was the first one to implement Steer By Wire in a car, in their Lexus RZ450e.","marque, think, toyota, first, one, implement, steer, wire, car, lexus, rze",Neutral
It's def a PT.,"def, pt",Neutral
I didn't know he had a modded 911.,"didnt, know, modded",Neutral
No interior riview ?,"interior, riview",Neutral
and Tesla makes the batteries that go into the cybertruck. 4680 cyber cell.,"tesla, make, battery, go, cybertruck, cyber, cell",Neutral
The nose going up and down is “pitch.” “Yaw” is rotating left and right.,"nose, going, pitch, yaw, rotating, left, right",Neutral
Are they going to put steer by wire and rear wheel steering in other Teslas?,"going, put, steer, wire, rear, wheel, steering, tesla",Neutral
already a pile of scrap metal,"already, pile, scrap, metal",Neutral
Gold lens flairs!!!! 😮,"gold, lens, flair",Neutral
9:05 incorrect torque?? Why didn’t they just use blue loc tite???,"incorrect, torque, use, blue, loc, tite",Neutral
How many videos can be made on the same vehicle ? 🥱,"many, video, made, vehicle",Neutral
The wiper doesn't wipe the whole windscreen,"wiper, doesnt, wipe, whole, windscreen",Neutral
What an intro! 🤯,intro,Neutral
sponsored!!,sponsored,Neutral
visual pollution,"visual, pollution",Neutral
shout-out to Miles,"shoutout, mile",Neutral
so we are going to get a cyber truck face lift?,"going, get, cyber, truck, face, lift",Neutral
"That was no base 911, and that is not the model that Tesla raced. Wait. You also said your 911 Turbo S is not stock?","base, model, tesla, raced, wait, also, said, turbo, stock",Neutral
What about crumple zones?,"crumple, zone",Neutral
No.. its not stock.,stock,Neutral
Speed sensitive steering has been out for decades. Even my 94 Acura has it.,"speed, sensitive, steering, decade, even, acura",Neutral
I’m going to be either high on meth or cocaine to buy this box,"going, either, high, meth, cocaine, buy, box",Neutral
Why do you have 2 cybertruck?,cybertruck,Neutral
"You owned a Plaid which pulls until the end and beats a Porsche Turbo S in a half mile. 
The Plaid is faster not just way quicker. Stoplight to stoplight the CT is quicker than a Turbo S.","owned, plaid, pull, end, beat, porsche, turbo, half, mile, plaid, faster, way, quicker, stoplight, stoplight, ct, quicker, turbo",Neutral
"Dude, this video is iconic. I didn't think I'd watch an entire video breaking down the irl Halo warthog but here I am 🤣","dude, video, iconic, didnt, think, id, watch, entire, video, breaking, irl, halo, warthog",Neutral
Nope,nope,Neutral
It's the emperor has no clothes car.,"emperor, clothes, car",Neutral
N64 car,"n, car",Neutral
The future is here!!! Elon you did it again!,"future, elon",Neutral
so how much does it cost?,"much, cost",Neutral
I'm only here for the German Frisbee Shirt!,"im, german, frisbee, shirt",Neutral
Dat moment when MKBHD call his car his child 😄😁👍,"dat, moment, mkbhd, call, car, child",Neutral
"Iconic, for Americans. The design is striking but the rest of the car is a let down.","iconic, american, design, striking, rest, car, let",Neutral
"I was on vacation, and on the way there, I saw a trailer carrying 3 cybertrucks. My jaw dropped.","vacation, way, saw, trailer, carrying, cybertrucks, jaw, dropped",Neutral
"You can put into the settings ""Fly to the Moon mode"" but do you think it will?","put, setting, fly, moon, mode, think",Neutral
It is crazy and like a movie prop and also hideous.,"crazy, like, movie, prop, also, hideous",Neutral
The camerawork on this video is absolutely incredible.,"camerawork, video, absolutely, incredible",Neutral
"being fastest from ""stop light to stop light"" is not hilarous, or fun when you passed by a cyclist,.","fastest, stop, light, stop, light, hilarous, fun, passed, cyclist",Neutral
VW Beetle.,"vw, beetle",Neutral
truck in the back have different colour for door vs body 26:00,"truck, back, different, colour, door, v, body",Neutral
I knew he would not have let anyone drive his Porsche. 😂,"knew, would, let, anyone, drive, porsche",Neutral
Can't wait to see one sitting in a CarMax lot. 😅😅,"cant, wait, see, one, sitting, carmax, lot",Neutral
Can you make a video on the new Asus Zenbook Duo?,"make, video, new, asus, zenbook, duo",Neutral
There's a difference between minimalism and cheaping out. Tesla owners are getting ripped off.,"there, difference, minimalism, cheaping, tesla, owner, getting, ripped",Neutral
"""My child""💀",child,Neutral
"Hey, i felt that way back when i got my 2010 Camaro SS.  So many double takes!","hey, felt, way, back, got, camaro, s, many, double, take",Neutral
Wow..nice review dude!!!,"wownice, review, dude",Neutral
Can’t wait for the software update to make the Cybertruck quicker.,"wait, software, update, make, cybertruck, quicker",Neutral
The Tesla shill returns.,"tesla, shill, return",Neutral
It was called the Pronto cruiser,"called, pronto, cruiser",Neutral
"Step outside of the LA area and you will see zero Cybertrucks. Not iconic, just a quirky truck for people who don't drive trucks.","step, outside, la, area, see, zero, cybertrucks, iconic, quirky, truck, people, dont, drive, truck",Neutral
dude review a g  class and talk about cars afterwards,"dude, review, g, class, talk, car, afterwards",Neutral
13:55 the 911 reveal Marques ! 😭😭😭,"reveal, marque",Neutral
I saw this thing on the street a few days ago. My online reaction was “Da Fuk? Why? This is some Elon Musk level BS. And apparently I was right.,"saw, thing, street, day, ago, online, reaction, da, fuk, elon, musk, level, b, apparently, right",Neutral
My child 😂😂😂,child,Neutral
I need to know how that steer by wire feels on rough ground and in snow and ice.,"need, know, steer, wire, feel, rough, ground, snow, ice",Neutral
Intro 🔥,intro,Neutral
INTRO WAS CRINGE FAM,"intro, cringe, fam",Neutral
How is this not part of The AutoFocus series?,"part, autofocus, series",Neutral
Editor deserves a raise just for the intro...loved it!,"editor, deserves, raise, introloved",Neutral
"@19:57 The Chevy S10 EV is only about 4,200 lbs","chevy, ev, lb",Neutral
The future has never looked so unfinished,"future, never, looked, unfinished",Neutral
did u buy one,"u, buy, one",Neutral
Iconic review!!,"iconic, review",Neutral
wasnt that one lexus the first one to do the steer by wire? RZ something?,"wasnt, one, lexus, first, one, steer, wire, rz, something",Neutral
Tesla’s stocks should be popping right now,"tesla, stock, popping, right",Neutral
The novelty will go away after some time.,"novelty, go, away, time",Neutral
If i see a CyberTruck driving past. I'll definitely be one of those 80%.,"see, cybertruck, driving, past, ill, definitely, one",Neutral
hurry up and let us buy it in AUStralia,"hurry, let, u, buy, australia",Neutral
14:17 Yo it's Mark Brownley!,"yo, mark, brownley",Neutral
"This video's quality is on a different level. I wouldn't wanna be a tech youtuber at this time, because my competition would be the MKBHD...","video, quality, different, level, wouldnt, wan, na, tech, youtuber, time, competition, would, mkbhd",Neutral
"According to the survey, 37% of truck drivers tow stuff with their truck. There is the 37 again.","according, survey, truck, driver, tow, stuff, truck",Neutral
delorean of our times :),"delorean, time",Neutral
quick vs fast... I think we have a work for that - acceleration,"quick, v, fast, think, work, acceleration",Neutral
ITS NOT A PANEL GAP,"panel, gap",Neutral
This was me when i first got my supra when it first came out,"first, got, supra, first, came",Neutral
The Lexus RZ 450e has steer-by-wire and has been on the road for a while now.,"lexus, rz, e, steerbywire, road",Neutral
Really enjoy your videos but can't get past the fact you didn't mention the danger it offers for people if this car crashes. Such a sturdy car is horrible for anyone inside of it.,"really, enjoy, video, cant, get, past, fact, didnt, mention, danger, offer, people, car, crash, sturdy, car, horrible, anyone, inside",Neutral
The Cybertruck is the Chuck Norris of cars,"cybertruck, chuck, norris, car",Neutral
Tesla's production is too slow.,"tesla, production, slow",Neutral
Algo,algo,Neutral
More thought went into that intro than the Cybertruck.,"thought, went, intro, cybertruck",Neutral
Incredible video,"incredible, video",Neutral
It's a novelty thing. Plus it has unusual features. It will take few years for novelty to wear off.,"novelty, thing, plus, unusual, feature, take, year, novelty, wear",Neutral
"17:09 loool  ""my child"".  MKBHD is def a petrolhead 😂😂","loool, child, mkbhd, def, petrolhead",Neutral
"I would think of the Cybertruck being iconic in the same way as the Volkswagen Beetle is iconic. It's going to be a car you see around, but it still sticks out.","would, think, cybertruck, iconic, way, volkswagen, beetle, iconic, going, car, see, around, still, stick",Neutral
Cooles shirt 👍🙌,"cooles, shirt",Neutral
MKBHD's Tesla Cybertruck Review: Already Iconic?,"mkbhds, tesla, cybertruck, review, already, iconic",Neutral
cringe,cringe,Neutral
"Elon = modern day John DeLorean, check him for drugs 🧐","elon, modern, day, john, delorean, check, drug",Neutral
Comparing the Cybertruck to his own Porsche was the biggest flex ever 😅 But also very informative,"comparing, cybertruck, porsche, biggest, flex, ever, also, informative",Neutral
that's the quality,"thats, quality",Neutral
"There are not millions of sales. There were millions of refundable reservations, many from countries that will never get one.","million, sale, million, refundable, reservation, many, country, never, get, one",Neutral
The last shot is 🔥👎🏾🧑🏾‍🦱👍🏾,"last, shot",Neutral
Why is it yo child,"yo, child",Neutral
The quality of the in car driving shot is  🔥,"quality, car, driving, shot",Neutral
No bro. Just no.,bro,Neutral
Cyber truck is not the first drive by wire nor is it the first with variable steering,"cyber, truck, first, drive, wire, first, variable, steering",Neutral
Steer by wire has been a thing for over a decade...,"steer, wire, thing, decade",Neutral
13:21 They tried continuity but he changed his jacket between shots and zipped up,"tried, continuity, changed, jacket, shot, zipped",Neutral
I get the sense the most of the people who buy this truck buy it for the attention.,"get, sense, people, buy, truck, buy, attention",Neutral
This video is incredible,"video, incredible",Neutral
Is literally a tiktok clout car,"literally, tiktok, clout, car",Neutral
Dont touch my truck,"dont, touch, truck",Neutral
Can't wait for Elon to comment on this video now 😅,"cant, wait, elon, comment, video",Neutral
make a video about the kawasaki full electric and hybrid naked bikes,"make, video, kawasaki, full, electric, hybrid, naked, bike",Neutral
“My child” 🤣🤣,child,Neutral
Why did I think he was about to pull out the pow pow,"think, pull, pow, pow",Neutral
This Review : Overrated or Underrated !,"review, overrated, underrated",Neutral
I'm rating this review a 10/10 ❤‍🔥❤‍🔥,"im, rating, review",Neutral
Cant wait for the porsch review,"cant, wait, porsch, review",Neutral
Is the CyberTruck charging faster with the range extender?? We all know you've had it for 2 weeks.,"cybertruck, charging, faster, range, extender, know, youve, week",Neutral
"*first ones to do it on large scale production, Lexus came out with a Japan only car with Steer by wire 5:47","first, one, large, scale, production, lexus, came, japan, car, steer, wire",Neutral
I don't think I could own one due to the fact that people will come up to me and I am an introvert!,"dont, think, could, one, due, fact, people, come, introvert",Neutral
Get out of the passing lane!,"get, passing, lane",Neutral
Cybertruck is the world's first S-tier celebrity.,"cybertruck, world, first, stier, celebrity",Neutral
I see a PT cruiser and I just think of a sport hurse.,"see, pt, cruiser, think, sport, hurse",Neutral
It's over hyped. Other things regular car,"hyped, thing, regular, car",Neutral
I'm the first in Germany to get it!✌️,"im, first, germany, get, it",Neutral
"""the most ex-girlfriend motor vehicle ever made"". who would've thought musk would need this.","exgirlfriend, motor, vehicle, ever, made, wouldve, thought, musk, would, need",Neutral
0:52 jeeez chill out 😂,"jeeez, chill",Neutral
Imagine needing a gender-affirming vehicle choice...,"imagine, needing, genderaffirming, vehicle, choice",Neutral
You are incorrect the first car with steer by wire is the Lexus RZ,"incorrect, first, car, steer, wire, lexus, rz",Neutral
What’s ct1?,ct,Neutral
I thought Toyota made a steer by wired car first,"thought, toyota, made, steer, wired, car, first",Neutral
,,Neutral
7:12 Jerry Rigg everything did a video on it shooting it with a bunch of different guns😂,"jerry, rigg, everything, video, shooting, bunch, different, guns",Neutral
Finally!,finally,Neutral
Always has been,always,Neutral
"I just witnessed a Cyber truck pulling a 25-ft Airstream, from CA-TX.","witnessed, cyber, truck, pulling, ft, airstream, catx",Neutral
Today I saw a Cybertruck randomly when I was taking a turn,"today, saw, cybertruck, randomly, taking, turn",Neutral
Hydrogen > Electric.,"hydrogen, electric",Neutral
"The first generation Prius probably had a similar arc. Celebrities used them, then eventually the average person did.","first, generation, prius, probably, similar, arc, celebrity, used, eventually, average, person",Neutral
"An iconic, metallic, angular design that's then mass produced and commoditized. Reminds me of the Motorola RAZR.","iconic, metallic, angular, design, thats, mass, produced, commoditized, reminds, motorola, razr",Neutral
It always astonishes me how big American cars are...,"always, astonishes, big, american, car",Neutral
Tesla=Overrated,teslaoverrated,Neutral
Steer by wire is something Tesla should have done with the first yoke steering wheel otherwise it didnt made any sense...,"steer, wire, something, tesla, done, first, yoke, steering, wheel, otherwise, didnt, made, sense",Neutral
Who has seen the cybertruck?,"seen, cybertruck",Neutral
That 15:03 drone shot is SO DOPEE,"drone, shot, dopee",Neutral
1:49 there is indeed a very noticeable curve on the frontmost piece of stainless steel,"indeed, noticeable, curve, frontmost, piece, stainless, steel",Neutral
IIRC the standard range f150 lightning is lighter than the cybertruck!,"iirc, standard, range, f, lightning, lighter, cybertruck",Neutral
Think about the slug bug. It was also mass produced yet unique enough to be iconic.,"think, slug, bug, also, mass, produced, yet, unique, enough, iconic",Neutral
Crappiest “truck” ever produced. Nothing else needs to be said really.,"crappiest, truck, ever, produced, nothing, else, need, said, really",Neutral
Next time get a Tesla test driver behind the wheel of the cyber truck before making these claims,"next, time, get, tesla, test, driver, behind, wheel, cyber, truck, making, claim",Neutral
Maybe I haven't been paying attention but when did the channel change names???,"maybe, havent, paying, attention, channel, change, name",Neutral
I know  a video is sponsored when  I see one,"know, video, sponsored, see, one",Neutral
Unrendered De lorean wannabe capitalistic garbage,"unrendered, de, lorean, wannabe, capitalistic, garbage",Neutral
"""This thing really sucks at being a truck, but hardly anyone uses trucks to their fullest"" is the weirdest fan rational that I think I've every heard. lol","thing, really, suck, truck, hardly, anyone, us, truck, fullest, weirdest, fan, rational, think, ive, every, heard, lol",Neutral
"Not iconic, just hyped up.","iconic, hyped",Neutral
"You have tesla stock, noted. Now go back to phones","tesla, stock, noted, go, back, phone",Neutral
What a Gigachat review.,"gigachat, review",Neutral
Cyber 1................ 0😊,cyber,Neutral
Wrap the cyber truck matte black,"wrap, cyber, truck, matte, black",Neutral
Overrated,overrated,Neutral
"Let's say it correctly.
The Cybertruck beats every Porsche in a 1/8 mile race and at 1/4 mile, except for the 911 Turbo S that costs twice+.","let, say, correctly, cybertruck, beat, every, porsche, mile, race, mile, except, turbo, cost, twice",Neutral
The social bubbles on the web are real. Lots of people are locked into place by algo's. Some bubbles have no Tesla.,"social, bubble, web, real, lot, people, locked, place, algos, bubble, tesla",Neutral
Steer by wire sounds wild to me,"steer, wire, sound, wild",Neutral
"if reactions are 80% positive in real life, 20% negative, then the internet is 99% trolls based on the comments.  🤣","reaction, positive, real, life, negative, internet, troll, based, comment",Neutral
"26:25 “Iconic” PT Cruiser. You are not old enough to remember the PT Cruiser, and you find the PT Cruiser to be a weird shape,but, in fact the PT Cruiser was an homage to iconic California Hot Rods and the shape was an instant recall for people a bit older than you.
Beach Boys: 409, Little Deuce Coupe. ZZ Top: Eliminator
Gene Winfield: 1933 Ford Model T,","iconic, pt, cruiser, old, enough, remember, pt, cruiser, find, pt, cruiser, weird, shapebut, fact, pt, cruiser, homage, iconic, california, hot, rod, shape, instant, recall, people, bit, older, beach, boy, little, deuce, coupe, zz, top, eliminator, gene, winfield, ford, model",Neutral
I see you driving past the Jersey City iHop!!,"see, driving, past, jersey, city, ihop",Neutral
Put a sack on the back end,"put, sack, back, end",Neutral
What happens if it hits a pedestrian?,"happens, hit, pedestrian",Neutral
afaik lexus did a steer-by-wire yoke in the rz before tesla did,"afaik, lexus, steerbywire, yoke, rz, tesla",Neutral
no curves and they manged to have panel gaps,"curve, manged, panel, gap",Neutral
“You wouldn’t download a car” .. checkmate anti-piracy ads,"download, car, checkmate, antipiracy, ad",Neutral
Looking forward for a new test of FSD,"looking, forward, new, test, fsd",Neutral
"4:50 Tesla is not the first to ship a car with steer by wire, Lexus did it two years ago with the RZ","tesla, first, ship, car, steer, wire, lexus, two, year, ago, rz",Neutral
Tesla will always be in the main channel.,"tesla, always, main, channel",Neutral
"the video production & the editing, ICONIC","video, production, editing, iconic",Neutral
Porsche owners making Porsche like excuses for being beaten by a TRUCK,"porsche, owner, making, porsche, like, excuse, beaten, truck",Neutral
"I think it's too small, should be a bit longer and wider","think, small, bit, longer, wider",Neutral
Elite intro,"elite, intro",Neutral
video paid by tesla every intelligent human know the tesla truck sucks,"video, paid, tesla, every, intelligent, human, know, tesla, truck, suck",Neutral
"With all the sharp edges,  i wonder how much the insurance is monthly.","sharp, edge, wonder, much, insurance, monthly",Neutral
Mexican cartel buys out Tesla’s entire stock,"mexican, cartel, buy, tesla, entire, stock",Neutral
This will be the vehicle used as the Time Machine for Back to the Future 4 .,"vehicle, used, time, machine, back, future",Neutral
Not MKBHD trying to take Jason Cammisa’s series title from him 😮,"mkbhd, trying, take, jason, cammisa, series, title",Neutral
It’s Ironman face just crunched,"ironman, face, crunched",Neutral
Incredible 👏🏻,incredible,Neutral
Imagine going on the highway... and seeing an unrendered car. 💀,"imagine, going, highway, seeing, unrendered, car",Neutral
This car is actually from 2024 30 years ago 😂,"car, actually, year, ago",Neutral
Still waiting on that 911 turbo s revisit,"still, waiting, turbo, revisit",Neutral
My man just dropped 27 minute video🗿,"man, dropped, minute, video",Neutral
"Lexus RZ450e is drive by wire and a Infiniti Q50 from 10 years old was drive by wire, but only really new thing is both the Lexus and Cybertruck have no standard backup shaft to the front end.","lexus, rze, drive, wire, infiniti, q, year, old, drive, wire, really, new, thing, lexus, cybertruck, standard, backup, shaft, front, end",Neutral
Look up Adam Something's review of the Cybertruck. :D,"look, adam, somethings, review, cybertruck",Neutral
this intro ATE!! even though we're fasting,"intro, ate, even, though, fasting",Neutral
Cybertruck is more akin to the Iconic feel of the VW Beetle which never got old.,"cybertruck, akin, iconic, feel, vw, beetle, never, got, old",Neutral
Attention Maxxing the car.,"attention, maxxing, car",Neutral
I think you should do a comparison video 1 year down the road...,"think, comparison, video, year, road",Neutral
It's an RC car that you can ride,"rc, car, ride",Neutral
Iconic!,iconic,Neutral
You the goat bro.... no debate. 🎉,"goat, bro, debate",Neutral
I saw a cybertruck irl and just looked for a second then went on with my life,"saw, cybertruck, irl, looked, second, went, life",Neutral
…where’s your microphone? Are using any plugin for AI voice reconstruction?,"where, microphone, using, plugin, ai, voice, reconstruction",Neutral
"Waiting for someone to figure out having 12v, covering the roof with antennas and installing ham radios.","waiting, someone, figure, v, covering, roof, antenna, installing, ham, radio",Neutral
Iconic in every negatively connotative sense imaginable maybe.,"iconic, every, negatively, connotative, sense, imaginable, maybe",Neutral
63% of people not using truck bed is lower than i thought. There’s way TOO MANY trucks on the road from guys with huge egos,"people, using, truck, bed, lower, thought, way, many, truck, road, guy, huge, ego",Neutral
Man at 6:44 I was so expecting Marques to pull out a 9mm 😂,"man, expecting, marque, pull, mm",Neutral
People on the street asked me if they could take a picture with my Model Y in 2020…. Look at it now. It will be the archetype of the Cybertruck - no need to reference the PT Cruiser.,"people, street, asked, could, take, picture, model, look, archetype, cybertruck, need, reference, pt, cruiser",Neutral
"I don't know your question's answer, I don't have any idea, is it overrated or underrated, I don't know. I can't even guess it.","dont, know, question, answer, dont, idea, overrated, underrated, dont, know, cant, even, guess",Neutral
@2:54 do you touch the entire driver’s door? Color is so different than the rest of the car,"touch, entire, driver, door, color, different, rest, car",Neutral
I already know this is going to be the least offroaded offroad car and is going to be driven by influencers doing absolutely no work with it,"already, know, going, least, offroaded, offroad, car, going, driven, influencers, absolutely, work",Neutral
Dude shot this video just a couple hours ago😂😂😂,"dude, shot, video, couple, hour, ago",Neutral
wait til Marques finds out about these F150s with whipple superchargers from factory running 1k HP,"wait, til, marque, find, f, whipple, supercharger, factory, running, k, hp",Neutral
Silicon valley chad truck,"silicon, valley, chad, truck",Neutral
correct,correct,Neutral
Marques - are you going to wrap your truck?,"marque, going, wrap, truck",Neutral
W car,"w, car",Neutral
It's not a big deal...but I am going to make a 5-6 minute point about it 😂,"big, dealbut, going, make, minute, point",Neutral
bro saw the views on the other channel and decided to double cash it,"bro, saw, view, channel, decided, double, cash",Neutral
It took you so long to say the beginning,"took, long, say, beginning",Neutral
Are there haptics built into this video?! That’s a thing?,"haptics, built, video, thing",Neutral
"Lots of iconic designs are mass produced and ubiquitous. Coca-Cola bottle, Helvetica font, Nike logo.","lot, iconic, design, mass, produced, ubiquitous, cocacola, bottle, helvetica, font, nike, logo",Neutral
I believe a lot of the technology will make its way into their car,"believe, lot, technology, make, way, car",Neutral
It’s still Homer Simpson’s car to me. I wonder how they will be able to be driven in Europe?,"still, homer, simpson, car, wonder, able, driven, europe",Neutral
正にCyber,cyber,Neutral
"Apparently, everyone knows except for Elon...toughest truck. 😆","apparently, everyone, know, except, elontoughest, truck",Neutral
First production car that was steer by wire was the 2013 Infiniti Q50.,"first, production, car, steer, wire, infiniti, q",Neutral
MY FUTURE CAR,"future, car",Neutral
"0:43 oh, this is not our typical video","oh, typical, video",Neutral
The Intro was slappin ngl,"intro, slappin, ngl",Neutral
It's exactly how cars should have been in the first place,"exactly, car, first, place",Neutral
lexus has had a steer by wire system for a few years now,"lexus, steer, wire, system, year",Neutral
"After seeing a cyber truck for the first time, I keep seeing them despite always traveling to different locations for work.","seeing, cyber, truck, first, time, keep, seeing, despite, always, traveling, different, location, work",Neutral
Why does the drivers side front door look darker than the rest?,"driver, side, front, door, look, darker, rest",Neutral
I had the Bugatti veyron ss poster on my wall when I was a kid 🥹,"bugatti, veyron, s, poster, wall, kid",Neutral
How many Cyber Truck reviews are there 🤪,"many, cyber, truck, review",Neutral
"sry im late marques, i was listening to waveform","sry, im, late, marque, listening, waveform",Neutral
The car used here was also a 911 turbo vs a regular 911 that elon used.,"car, used, also, turbo, v, regular, elon, used",Neutral
steer by wire is just mouse acceleration for cars,"steer, wire, mouse, acceleration, car",Neutral
"11:33 63 is ""37"" away from 100 (see @Veritasium)","away, see, veritasium",Neutral
absolute cinema,"absolute, cinema",Neutral
This video is completely detailed,"video, completely, detailed",Neutral
All of these “they didn’t need to do this” reviews don’t recognize that these technologies are being tested for the compact car coming next,"need, review, recognize, technology, tested, compact, car, coming, next",Neutral
"What about steering by Torque vectoring, where on wheel has more power than the other side making the truck go towards that direction.","steering, torque, vectoring, wheel, power, side, making, truck, go, towards, direction",Neutral
Jerryrigeverything all shot up his cybertruck check it out if you haven't seen it,"jerryrigeverything, shot, cybertruck, check, havent, seen",Neutral
"17:09 ""While my child ... I mean the car"" 😂
I understand how you feel Marques 🥲","child, mean, car, understand, feel, marque",Neutral
17:09 your child? 😂,child,Neutral
Just finished Doug's video. Impeccable timing.,"finished, dougs, video, impeccable, timing",Neutral
It's garbage.,garbage,Neutral
"Only thing iconic about it is Elon musk breaking the ""unbreakable"" windows!","thing, iconic, elon, musk, breaking, unbreakable, window",Neutral
The cyber trucks aim is to make people think that they are seeing a spaceship on wheels,"cyber, truck, aim, make, people, think, seeing, spaceship, wheel",Neutral
I still haven’t seen one in person yet.,"still, seen, one, person, yet",Neutral
Marques took the Tesla 911 ad personally,"marque, took, tesla, ad, personally",Neutral
The Cybertruck: Watch out for the rain.,"cybertruck, watch, rain",Neutral
TFW you get in the tiniest fender bender in a Tesla and your insurance company totals the car. You’ll see.,"tfw, get, tiniest, fender, bender, tesla, insurance, company, total, car, see",Neutral
iconic? hahahahaha. unfollowed,"iconic, hahahahaha, unfollowed",Neutral
The Cybertruck will be the retro iconic De Lorean of the 2040s.,"cybertruck, retro, iconic, de, lorean",Neutral
the pothole creator,"pothole, creator",Neutral
Ps I always said it reminds me of Iron man. Think about it,"p, always, said, reminds, iron, man, think",Neutral
How much is the auto insurance for this thing?,"much, auto, insurance, thing",Neutral
"Man, the production of this video is next level. Shout out to Marques and the team for stepping up the game 👏🏽","man, production, video, next, level, shout, marque, team, stepping, game",Neutral
@MarquesBrownlee Baller move taking out your 911 against it. 🔥,"marquesbrownlee, baller, move, taking",Neutral
No one in the right mind will buy this car,"one, right, mind, buy, car",Neutral
"To me Tesla have shown to be bit deceptive in their claims and marketing, which is my main reason not to buy their cars early. I prefer proven models 😊","tesla, shown, bit, deceptive, claim, marketing, main, reason, buy, car, early, prefer, proven, model",Neutral
The Delorean is Iconic. This thing is a Delorean on steroids.,"delorean, iconic, thing, delorean, steroid",Neutral
Sci fi ❌ refrigerator on wheel ✅,"sci, fi, refrigerator, wheel",Neutral
Whiteboard >>>,whiteboard,Neutral
Cybertruck is in no way as ugly as a PT cruiser I'm sorry it isn't even a possibility dude hahaha,"cybertruck, way, ugly, pt, cruiser, im, sorry, isnt, even, possibility, dude, hahaha",Neutral
Can't wait for people to go grocery shopping in their personal tanks!,"cant, wait, people, go, grocery, shopping, personal, tank",Neutral
HOW ABOUT STEAM GAMING?!,"steam, gaming",Neutral
Next time put them in King Kong too. King Kong!!!,"next, time, put, king, kong, king, kong",Neutral
"if i won a lottery, the only overprice thing i would buy would be cybertruck, it will be a eye catching in our country and i could atleast drive it daily for work than buying a lambo or any other sports car out there","lottery, overprice, thing, would, buy, would, cybertruck, eye, catching, country, could, atleast, drive, daily, work, buying, lambo, sport, car",Neutral
Sideview yuk..apart from that it has alot of potential,"sideview, yukapart, alot, potential",Neutral
"who let this video cook, bro I'm watching a movie rn","let, video, cook, bro, im, watching, movie, rn",Neutral
It's a Battlestar Galactica 1979 set piece. I would never consider buying one even if I had money to spare.,"battlestar, galactica, set, piece, would, never, consider, buying, one, even, money, spare",Neutral
It gives me F-117 Nighthawk vibes :)),"give, f, nighthawk, vibe",Neutral
You shoulda done a K-turn. Maybe next time.,"shoulda, done, kturn, maybe, next, time",Neutral
Is the left headlight flickering?,"left, headlight, flickering",Neutral
"If you don't need to tow or haul, you should not have a truck","dont, need, tow, haul, truck",Neutral
An icon of rust!,"icon, rust",Neutral
Turdy Truck,"turdy, truck",Neutral
Model 3 is still my favourite,"model, still, favourite",Neutral
i think the first to push variable steering was bmw and the first full steer by wire was a lexus,"think, first, push, variable, steering, bmw, first, full, steer, wire, lexus",Neutral
How did you do that vibration thing with my phone on the intro 😦,"vibration, thing, phone, intro",Neutral
Skyline civic supra mass produced legendary cars,"skyline, civic, supra, mass, produced, legendary, car",Neutral
Am I the only one who thinks that if Ironman had a truck this would be it?,"one, think, ironman, truck, would",Neutral
"When he pulled up a Porsche 911 
I that's what an mkbhd video is☠️🤍","pulled, porsche, thats, mkbhd, video, is",Neutral
