
You did talk about the quality a bit. But didn't mention that a lot of messages are already popping up about trucks starting to rust, which seems like relevant information"
"I think instead of the PT Cruiser, think more like the 1995 Dodge Ram Truck with that ""Semi"" look that the others copied that ended up as the monster front ends they have today.

And that's just the looks.

The Cybertruck has so many revolutionary features like...
48v
Steer-by-wire
Massive range in the suspension
Powered tonneau

Do you know what competitor is going to suffer as production increases?

Yes, some truck owners will get them, but the large SUV segment, the Suburbans & Expeditions bought by soccer moms who want to drive a beast because they think they are safer. And here the stainless steel is a plus.

What if Tesla is able to make a rear wheel drive Cybertruck for less than the Detroit 3 can make?"
If I were living in America I think the stainless steel would be beneficial...🔫🔫🤣
"Elon = modern day John DeLorean, check him for drugs 🧐"
It really does look like a prop car in a Science Fiction movie… A really… REALLY… REALLY bad science fiction movie… That ends up on DVD in the bargain bin at Walmart  🫤
Pt cruiser was always a shit box 🤣
Comparing the Cybertruck to his own Porsche was the biggest flex ever 😅 But also very informative
Musk must've won one hell of a bet convincing humans that an objectively ugly car is cool.
"""durable truck is useful"" Until you crash and it doesn't crumple very much. That is actually horrific for both the driver and anyone in or out of vehicle you are hitting."
Imagine that car is mine and driving it on Yemeni streets .. wow
"I think Cybertruck has enough oddity to perk people's interest, thus prompting a comment simply out of curiosity whether dumb or thoughtful.  Clever eye popping design but impractical truck in my opinion. Excellent video as always MR. MKBHD!"
"i like how you called teslas false advertising beating a 911 at the 1/4 mile ""clever"" and not ""straight up lie"".
Definitely changes how I take your reviews into consideration.

Bad look, Marques."
"Those people were stunned to see The Greatest Tech YouTuber That's Ever Lived, not the truck. I mean come on, that intro?? 😤🤌"
"So, It is neither a truck or cyber.....what it really is a metal coffin. If you get in a serious accident in this metal box, the chances of you surviving is virtually Zero. There is a reason why we don't build cars out of stainless steel. Since the 1950s at least, automakers have understood that stiffer cars are more dangerous to people inside and outside the car because in a crash they deliver energy to other parties rather than absorbing it. In an early crash test experiments with more heavily built cars, collisions often did only minor damage to the car but turned the test dummies into paste. Since then, cars have been designed with progressively more sophisticated crumple zones to absorb impact forces. Musk’s boasts of a Cybertruck “exoskeleton,” if true, are a recipe for gruesome carnage. It is hard to make curved shapes with stainless steel, so the truck both looks like a low-polygon video game asset from the PlayStation 1 and also has terrible aerodynamics. The large cab and goofy sloped back means the bed is so cramped it can’t even fit an ordinary bicycle.

we can conclude that the Cybertruck is just possibly the dumbest vehicle ever produced."
"I’d argue the Model T became iconic. And perhaps it was one in its heyday? I wonder if the cyber truck, slated to be mass produced, will be iconic in the same way the Model T was/became an icon."
that's the quality
"Aren’t cars supposed to get damaged in incidents? That means the material absorbs most of the kinetic energy, which means it doesn’t affect the driver as much - that should be a problem here right???"
wow this video was long and there was a lot of talking but my god marques has a way with words it didn’t feel like there was any fluff and I was engaged the whole time. Very nice. As usual.
"There are not millions of sales. There were millions of refundable reservations, many from countries that will never get one."
Can't _wait_ for them to ship the Cybertruck in EU. Pre-ordered on reveal day back in 2019. Not holding breath that the EU regulations will allow it ... definitely iconic.
It rusts and the viewing angles are trash. this will age like milk
The last shot is 🔥👎🏾🧑🏾‍🦱👍🏾
Why is it yo child
💙💙💙💙💙
ain't Cyberbeast's top speed supposed to be 135 mph? like they modified in Carwow's Vid?
How is emergency steering at highway speeds? like emergency obstacle avoidance?
The quality of the in car driving shot is  🔥
Iconic? Really dude? More like Iconic scam...you just wait and see people. Trusting Elons word or ideas is beyond laughable at this point. So much evidence of this guy making crap up and lying at every possible turn.  Go bakrupt and do the world a favor.. Elmo...😂😂😂
"A rigid vehicle is dangerous to both the driver, and to the outsider. You crush the outsider, but then all the energy of the collision is now transferred to you and you get a broken spine"
Another great MKBHD video giving a great analysis on a product 🏆
"Best car-truck Ive ever had!! I love it, its ridiculous, crazy cool, fun exotic and practical, Insane. I cant bealive its actually real!!! 🎉"
M K B H D in Cyberfont was a great way to set this tone.
4:49 Lexus has had steer-by-wire for more than 10 years and it's is a lot better too.
No bro. Just no.
Why is NO ONE comparing Cyber Truck to the DeLorean in their reviews. It's so freaking obvious.
"In places where they put rocks on the road to add traction for snowy conditions, imagine how pissed you're really going to be when that big windshield gets hit with a rock and you have to live with that crack in your view. Lots of engineering, minimum understanding of what they were designing imo. Also, and not to go against your feel, but I'm pretty certain the drive by wire was not engineered as safely as you would hope. If Tesla was an airplane manufacturer, they're probably closer to Boeing... way over-promising, way late to deliver, and coming up with BS in the meantime."
If that is your first truck I wanna fight you
Actually bulletproofing the cyber truck  is intentional as you know it’s first availability is in USA the GUN Country Capital of the world plus the current escalation of gun shooting in the country. So it’s more a safety feature for the family person who is in majority of buying this truck 😌😌🫡😮‍💨
Iconic for being the worst looking vehicle to ever have access to public roads
"People are definitely amazed at the truck, but more amazed that a young black male is driving it"
No.
1st within 100k views lol
"there is no legitimate debate whether the CYBERTRUCK is a good vehicle or not. its always either no, because Elon musk is bad, or no because electric vehicles are bad, etc. the price of the CYBERTRUCK could be increased 50% and people still would overestimate the cost of it. I argue with people about the price even though its on the Tesla website. blah blah blah, the cybertruck is great"
Cyber truck is not the first drive by wire nor is it the first with variable steering
Steer by wire has been a thing for over a decade...
"4:50 The Lexus RZ 450e was the first car to ship steer by wire, amazing car, glad to see its being picked up by Tesla as well. Toyota and Tesla can definitely make it commonplace."
I wonder how this car/truck gonna evolve over time!.. will it keep this iconic design or it will get curvy or gets new design... idk time will tell.
Holy shit whose gonna win the race
You can bet there will be lawsuits once these things start killing people
"Is the Cybertruck Iconic because it is a Tesla product,or is it Iconic because it's a very ridiculous designed Pick up truck 🤔"
"This is definitely the best video your team has ever made! The graphics, storyline, shots, and just everything was superb. I've been watching your videos since 2016, so it's amazing to see how you and the team have evolved. Congrats Marques!"
11:39 number 37 really is everywhere...
the only iconic thing about it is that its won the ugliest car in existence trophy lol
13:21 They tried continuity but he changed his jacket between shots and zipped up
"The opposite reactions elicited from the cyclist vs car is somewhat emblematic of the worsening relationship between road users. To a person who predominantly drives - the Cybertruck is a fun, novel, and iconic product - while to vulnerable road users the truck represents a continuing trend favouring larger, taller, and faster, vehicles that disproportionately threaten the health and safety of cyclists, pedestrians, and even small car users."
I get the sense the most of the people who buy this truck buy it for the attention.
I couldn't imagine the amount of effort it took to make this very awesome review. You said this vehicle is insane well your level of production for this video was out of this world!
"I like your twist to doing car reviews  they feel more like a story that gets you interested rather than, oh, here's another car with xyz features! Keep em coming."
I couldn't imagine the amount of effort it took to make this very awesome review. You said this vehicle is insane well your level of production for this video was out of this world!
15:43 idk why I'm laughing at this
Best MKBHD review of the year.
"Gonna go out on a limb and say best MKBHD video I’ve ever seen. Such polish, intelligent, incredibly topical (nice 2 cybertruck flex btw) and covered so much ground so succinctly. Well done man…."
The ones that trash the looks are the simple and basic types that are used to the same old stuff. The looks is what attracted me to ordering my Cybertruck because it is completely different from any other truck ever made
"I’d love to have the rear wheel steering in my Forester 😂

I’m curious, how much of extra cost it is to offer it as a package?"
"the thing looks cool but that’s it, the minimal panel gap and it kills the look in my opinion as well, I’d rather buy any other pretty car"
"This is a very brilliant video. I was informed, entertained and inspired. You’re really great at this"
This video is incredible
"This video is awesome, Marques. Shout out to his team."
I only want one if I can get it in gold and hot rod red because the face of it definitely looks like Iron Man’s helmet
If only they could make cheap bulletproof stainless steel sinks and other Stainless Steel vehicles with gentle curves.  ROFLMAO
Is literally a tiktok clout car
Dont touch my truck
The reason Tesla can do this is because they aren't part of an automotive cartel like the germans or Japanese
Can't wait for Elon to comment on this video now 😅
This comment section has to be the most hateful for a car desgin. 😂
You're being kind....what an awful vehicle!
make a video about the kawasaki full electric and hybrid naked bikes
"""My child"" got me good!"
stop reviewing cars they're not tech.
Not going to lie but the Lamborghini countach is the ugliest f****** car that is ever been made by humanity I will die on that hill
"""The most dangerous thing about the CyberTruck is the way it makes other people around you on the road behave..."" I agree!🏹👍😉"
0:50 wtf
Looks like a DeLorean SUV. It's ugly as hell. And the world is full of ⛏️ me's and wanting to be first getting something
“My child” 🤣🤣
F'n YEAH!!! Way to show the race with your child!  Thank you.
"Why does it seem like you feel the need to hedge any praise of the cybertruck, makes you seem untrustworthy....its an amazing vehicle!!!!"
"Ill stick with my 4Runner, an actual real truck that will still be running like new after this CyberPOS has long been shredded and recycled."
Most people don't buy pickup trucks to do truck stuff. We call them mall crawlers here because people buy them to drive around in the burbs and look cool.
I don't care what anyone else thinks nor do i care about any snarky responses I might get to this comment; but that Cybertruck - it's f'in beautiful.  I can't think of any better word for it.  It's an absolute marvel.  I freaking love it.
"The Tesla Cybertruck is leaps and bounds different from any other car. For me that’s the biggest appeal. I want something new, deferent and unique. Even if it goes out of being iconic I’ll still like it"
thank you i prefer my steering wheel connected
Lame vid.
The truck rendered using an original Playstation.
Iconically awful
"Great. Millions of overly fast, heavy murder machines without crumple zones barreling down the roads driving by man childs that don't know how one should drive a car. I'm glad I'm European and never have to deal with these cars in the wild. Because they are very much illegal here as it should be 😶"
Best MKBHD video I've ever seen!
"I wonder what the crash safety is? Can't be much of a ""crumple zone"". On top of that, I feel like hitting another car would be more akin to hitting it with a weapon than another car. I would not want to get into a crash with one of these in my honda civic. But that is just a feeling"
Imagine how good it could have been if it was more usable for the size of it.
Damn this video was incredible!
Why did I think he was about to pull out the pow pow
Comment section is full of trolls who vent from crappy life lol so don’t even pay attention.
This was a great review. So well written and paced.
Honestly some DEI could have prevented this unseasoned truck.
23:50 I think you got that thumbs down because that truck would literally kill that biker if it hit them. It's nothing but sharp edges.
This Review : Overrated or Underrated !
"Ok, so the CT sucking for truck things ""is not a reason not to buy it because people don't use them for truck things"""
I'm rating this review a 10/10 ❤‍🔥❤‍🔥
Ive always liked the LOOK of the cybertruck. I mostly dont like the elon musk of the cybertruck.
One of the best comprehensive vids on this truck.
Cant wait for the porsch review
It’s stupid
"I ordered one back in 2019 when it was released.  I had high hopes.  The production model is overpriced garbage.  Tesla dropped the exoskeleton design and nerfed the rest of the design by skimping on the thickness of the stainless steel and other massive compromises such as shrinking it.  Then they doubled the price.  The people who bought this car initially were futurists.  The people buying the nerfed mini version are just attention seeking douchebags.  It was an easy choice for me to cancel my order.  A futuristic amazing vehicle reduced to a mass market fashion accessory for the ""look at me"" crowd.  No thanks.  The production model is ugly wavy refrigerator grade stainless steel and looks awkward due to the resizing.  Most of them are rusting already and the bed is not even water tight.  It's amazing that Tesla could screw up so badly.  Once the hype runs out on this vehicle like it has already with the Model 3 people will start dumping them.  The model 3 was selling for more used than it was new during the pandemic and now they are at least 1/2 off due to the hype dying.  When the public tires of looking at these rusty things values will plummet."
Tesla owners in a cyber truck I'm in bindableeeeeeeeeeeee!!😃 I'm stuck 😕
Nice to see an old Formula 1 tech in a production car - dynamic steering ratio
"I feel like this is just history repeating itself. People had similar reactions to the Hummer H1 when it first came out. Few had it, many were surprised by it and either wanted one but couldn’t afford it or flat out hated it."
"I live in California and I've seen a good handful of these around (my count is 7. maybe I've seen the same truck twice but I saw at least 3 unique ones). you know where I've never seen one? home depot. which is where I work and I see tons of f-150s, Silverados, Tacoma's, ridgelines, even rivians and mach e and that small truck ford makes, but currently nobody who's bought and been given this brand new truck seems to be using it for work. at least in the south bay."
Wish you guys did an overhead shot of the turning radius compared to some other trucks. Great vid
Refrigerator-on-wheels is a good one 🤣
My only surprise is that Marques hasn’t wrapped his yet.
"No people getting giant trucks for only basic daily tasks isn't fine. Big cars are the reason we have to build bigger parking spaces, bigger roads and because other people feel less safe in ""normal"" cars, they get these behimiths as well for as you said: no real point. It's cool that Tesla is going into the gaint truck market and try to electrify it. But they're goal, if they really care about the planet, they should try to get people into smaller cars not bigger ones..."
"Man, you're a really good presenter. Great video!"
"There are many things I might buy. At the end of 2020, I sold my old 59’ Nordharvn trawler.  I bought a 63’ Nordharvn trawler which is a massive pain in the ass. But I can think of two things I will never buy Cyber Truck and the Vision Pro from Apple. I don't wanna wear something goofy on my head. And I don't wanna drive around in a tank."
The quality here is just so insane. This feels higher quality than most of what I watch on TV. Blows me away that we’ve been getting this kind of content for free for half my life.
The “hand over hand steering” comment about an f150 makes me feel like you don’t ever drive real trucks
"The elephant in the room is that this is a killing machine that people are buying just for laughs... There is no space for pedestrians and cyclists in America, and soon no space for small cars that will just be smashed by this metal machine in a car accident."
Hmm i dunno..  I wouldn’t consider it iconic until more people get their hands on it.
Is the CyberTruck charging faster with the range extender?? We all know you've had it for 2 weeks.
"*first ones to do it on large scale production, Lexus came out with a Japan only car with Steer by wire 5:47"
I don't think I could own one due to the fact that people will come up to me and I am an introvert!
"That 911 ad is just genius marketing. When you have reviews of the Cybertruck  with a WHOLE section dedicated to comparing it to a 2 door sports car and why its “actually” slightly faster, you know they’ve already won 😂."
While I appreciated “you’ll be fine” in an accident what happens to other vehicles?
Lol. Nobody behaves like that in Vegas when they see a fridge on Wheels.
Get out of the passing lane!
"iconic is not the right word. infamous. silly. absurd. 

It's a thing that exists, but it also screams, ""I'm A GIANT DOUCHEBAG!"" more than anything since  frosted tips."
One of the best Productions MKBHD has ever done 👏👏
Ngtl Tesla is great
No. Why look at the center screen for the side mirrors and  then have to train your brain to look up for a BS mirror that isn’t a mirror but a wasted monitor? You need a mirror for the interior cabin. I thought this was a trick channel?😂
"You went kinda soft on this review. Disappointment you didn't really talk about safety since the thing is a rolling death trap for everyone else and maybe the driver since they haven't done crash testing on it yet. 

If you want a more fair and realistic review, check out Throttle Houses review"
"It's definitely iconic ""now"".  Question is will it still be ""cool"" after 5 yrs."
I'm glad you spoke about towing and offroading. I'm so tired of seeing Cybertruck towing vs xyz or off road vs abc. Many are probably like me who never sat in a pickup or drove one before. Cybertruck is a different class of vehicle. It's a large stainless hard freakin steel sedan that is the safest in the world. I would love to see Cybertruck collision vs other manufacturers go head to head and T-bone each other.
This guy reviewing vehicles' is such a joke
Cybertruck is the world's first S-tier celebrity.
I see a PT cruiser and I just think of a sport hurse.
That drag race part transition 🫣🫠
Okay but one thing about the PT Cruiser is that in marketing materials it looked AWESOME and GIANT but than IRL it looked like.. well how it actually looked…
Just such an ugly vehicle!
You can say whatever you want... it is FUGLY
It's over hyped. Other things regular car
26:13 that just means ill wait till they depreciate to buy one.
"Also, if it’s currently at its iPhone 1 stage, what is it going to look like at the iPhone 16 stage?"
"Hahaha, based on the vinyl and the location, just the other day I saw that truck that went off the road and had to be saved! 😂"
The production of the video is amazing i guess this is why he’s the best the transition from the tesla to the Porsche couldn’t even tell they were at a race track & aerial shot 👌👌
"its a really REALLY fugly car. you cant change my mind on it. you can put whatever top tier tech in it, its horrible. whoever actually feels like they must have that vehicle...there's something wrong with you"
I'm the first in Germany to get it!✌️
It's disappointing that they lie about the speed just to look good. Reminds me of a certain former president.
"""the most ex-girlfriend motor vehicle ever made"". who would've thought musk would need this."
Do you actually use a truck? The side reachability is stupid. That's the reason for half of the 90• degree angles when comparing the side profile
I agree. Took delivery last week and people driving up so fast to take photos and pull out their phones or just pull to the side is out right dangerous.
"This is video review is WAY much better than the Doug Demuro video which made me fall asleep. 
The quality, video and audio quality, it shows that the budget behind the work behind this video. Truly shows. 

Kudos! More like this please."
0:52 jeeez chill out 😂
The VW beetle was iconic and sold millions. The CyberTruck will be like that.
❤
Imagine needing a gender-affirming vehicle choice...
You are incorrect the first car with steer by wire is the Lexus RZ
What’s ct1?
It's iconic like Super Mario Bros. 3 for the NES is iconic.  Unobtainable for awhile but launched a legend.  Cybertruck will evolve and get even better with each new design.
I thought Toyota made a steer by wired car first
بسیار زیبا
""
7:12 Jerry Rigg everything did a video on it shooting it with a bunch of different guns😂
It's hard to believe Chrysler sold over a million PT Cruisers.
Finally!
Always has been
"I just witnessed a Cyber truck pulling a 25-ft Airstream, from CA-TX."
Been in auto industry for 25 years and cybertruck is my favorite vehicle in that timeframe.
Today I saw a Cybertruck randomly when I was taking a turn
Miles Congrats.
This was a cinematic masterpiece
is BYD a good brand??
The fact that people in the USA drive trucks as regular cars is frightening...
biker's fault
"It's either going to be the funny big car on the road that struggles in easy truck situations, our viewed as the stylish modern status symbol truck, despite not being luxury or more expensive."
"It’s amazing that the absolute first thing everyone does now, whenever they see something different, is immediately get their phone out to take a photo/video. To what end; to prove they saw it? To look back on it themselves? To show as many other people as possible? They put more effort into recording the moment than actually experiencing the moment. It’s a sad state of affairs."
Hydrogen > Electric.
Really love it❤❤❤
"The first generation Prius probably had a similar arc. Celebrities used them, then eventually the average person did."
"Whenever you have the opportunity to get half the utility for double the price, you must jump on it."
"Its iconic, but more iconic in the sense of something like a fiat multipla."
I am waiting for the solar roof option so that when the power goes down I can charge the truck to get to places without range fears.
"An iconic, metallic, angular design that's then mass produced and commoditized. Reminds me of the Motorola RAZR."
I like it but I feel like the conclusion should like so i think it’s good or I think that if you want to get one it’s not a peice of crap just monologueing at the end isn’t the way imo
PT cruisers? Volkswagen beetle is a better comparison to an iconic design. The beetle was eventually the best selling car for decades. Cybertruck will be the best selling vehicle in the near future.
I won’t lie this is one of the first videos I have seen from you where you clearly dance around certain topics barely touching them then others going all in on. Confirmation bias or advertising idk but either way it’s not good!
"Every big youtuber is pumping out videos on this trunk cause they need ""YOU"" to pay for it.

Don't get caught up in the hype or nonsense they just need ya to fund these vehicles once it's paid off they'll move on"
I'm in the video!!! Lmfao I didn't know that was you in the Cybertruck 😩 I just thought it was some celebrity or Tesla worker driving it around. I didn't know you were in Kearny. I thought you were in California like all the big YTers.
Glass top on the back is too low.
It always astonishes me how big American cars are...
Tesla=Overrated
"I feel I should watch this at a movie theater. Insane production value. Might be your best one yet. 

That drag race section was insane."
Steer by wire is something Tesla should have done with the first yoke steering wheel otherwise it didnt made any sense...
Who has seen the cybertruck?
Can even one hater afford a Cybertruck?
That 15:03 drone shot is SO DOPEE
the most dangerous thing about the cybertruck is the lack of crumple on impacts
The production on this was next level man! Huge props to you and the whole team!
you’ll be fine if someone hits you but not the other way around
1:49 there is indeed a very noticeable curve on the frontmost piece of stainless steel
Definitely not iconic. More like not seen as in never seen. I've only seen one in person and it was in California not in the state I live in. Definitely NOT iconic.
IIRC the standard range f150 lightning is lighter than the cybertruck!
The scene composition in the final part of the video is absolutely amazing
Holy crap that intro was cool :D
Think about the slug bug. It was also mass produced yet unique enough to be iconic.
This car is obese. Should be illegal to make non logistics vehicles this heavy.
Crappiest “truck” ever produced. Nothing else needs to be said really.
Crazy Video🔥🔥🔥
Next time get a Tesla test driver behind the wheel of the cyber truck before making these claims
Elon isn't going to like that you deadnamed 𝕏 🤣
"Changing the steering ratio is going to cause accidents, but on the plus side virtually nobody is going to buy Elon's fever dream."
Shilling for the neo nazi? Good job.
"I finally saw my first cybertruck when I was driving thru Orlando last week, the size of that thing surprised me so much I actually laughed too much and swerved a little"
i must be a sandworm because it's driving me into a killing frenzy
i saw one on the road the other day. I didn’t like it when i first saw it… but after seeing it compared to other cars on the roads. I now want one 😭
Maybe I haven't been paying attention but when did the channel change names???
This just turned into a flex channel like linus but less subtle.
I know  a video is sponsored when  I see one
I dont like the mic audio. It sounds so empty
Unrendered De lorean wannabe capitalistic garbage
"""This thing really sucks at being a truck, but hardly anyone uses trucks to their fullest"" is the weirdest fan rational that I think I've every heard. lol"
"that wide shot from above was crazy. KEEP DOING WIDE ANGLE SHOTS 
pls"
"Not iconic, just hyped up."
The better comparison for the Cybertruck is to the Hummer H2.
"You have tesla stock, noted. Now go back to phones"
What a Gigachat review.
11:27 that percentage of drivers not using their trucks for towing is rather embarrassing
"It's iconic, but generally for bad reasons. You're always going to be seeing people shocked to see one because it looks so bad. And I'm not just talking about the inch wide panel gaps."
that was an absolutely amazing and honest and fair review. Thanks
VW bug is iconic; rareness is only one of many criteria for deciding a man-made thing is worthy of veneration.
Cyber 1................ 0😊
Wrap the cyber truck matte black
The production quality in this video is insane.
Can you please wrap the cybertruck to matte black ?? It would look sooooo much better
Overrated
"Who cares about iconic when car is literally BETA, from software to physical execution."
These things are so fuggen goofy LMAO
"Let's say it correctly.
The Cybertruck beats every Porsche in a 1/8 mile race and at 1/4 mile, except for the 911 Turbo S that costs twice+."
The social bubbles on the web are real. Lots of people are locked into place by algo's. Some bubbles have no Tesla.
Steer by wire sounds wild to me
"if reactions are 80% positive in real life, 20% negative, then the internet is 99% trolls based on the comments.  🤣"
21:00 pitch not yaw.....nose elevation is governed by the pitch axis.....yaw is not affected by the suspension as much as roll and pitch are
"26:25 “Iconic” PT Cruiser. You are not old enough to remember the PT Cruiser, and you find the PT Cruiser to be a weird shape,but, in fact the PT Cruiser was an homage to iconic California Hot Rods and the shape was an instant recall for people a bit older than you.
Beach Boys: 409, Little Deuce Coupe. ZZ Top: Eliminator
Gene Winfield: 1933 Ford Model T,"
Iconic? No. Idiotic? Yes.
"I do not want a CyberTruck, I'm a Land Cruiser guy, but I do find it interesting."
"This was anything but a review. Well produced video showcasing some brochure points and some of the talking points on this truck, but glosses over or doesn’t go into most of the things a review would go in depth on. This is an opinion piece at best."
The biker knows how dangerous that truck is to them.
I see you driving past the Jersey City iHop!!
Put a sack on the back end
"I'm just gonna say it. Marques is the best YouTuber period.  From quality to script, to style to humor, etc etc. You might say... iconic ?"
What happens if it hits a pedestrian?
Ugliest car I’ve ever seen. I hate the look of these new electric cars lately. They think they look futuristic but they actually just look like bad video game graphics from ps1.
Weighted hard plastic instead of steel?
"6:50 :p  Other YTer that totaly will, umm, one already has.  JerryRigEverything
11:50 Umm, Communting can be contractors going to/from work sites.
18:27 "" Shoutout to Engineering Explained, I'll leave the video below "", umm where?"
The cyclist prob gave you a thumbs down because it's another machine that will efficiently kill pedestrians and cyclists like the rest of the mall crawlers.
"Honestly Marques, I am extremely disappointed. This video doesn’t feel genuine and objective. No criticism, no mention of rust, downplaying other issues with the vehicle. In comparison to your Fisker review it is a joke really. I always appreciated the content you and your team produce for its fairness and objectivity. This however feels like you’re trying to make daddy Elon happy or at the very least not make him angry (because we all know he would be if you dared to even mention the word rust even once). I can’t be the only one who feels this way. 

How can I trust your other videos aren’t biased because of personal relations or dependence from the good will of other influential people?"
30min review and still dont know if you like it or not
The front door is very discolored compared to the rest of the truck. Almost like it's not the original door. I don't like that at all. Despite that I love the Cyber Truck.
Joy to disgust ratio lol. Love it!
"He calls the drive by wire underrated when this alone makes this thing completely undable to manouver in tight spots, specially when parking lol

Also that biker gave you the thumbs down because this thing is a killing machine to pedestrians dude"
You gotta love that Porsche 911 flex!! Congrats on the new car!
Hahaha yes! As soon as I saw the billboards I knew you were at Island Dragway. That's awesome that you brought both of your cars there to race them 🤙🏻🤙🏻
Amazing
"I sure hope the popularity of the Cybertruck pushes the automotive industry towards experimental designs, abandoning the current corporate design language most cars and SUVs have followed for the last decade or two. The Ioniq5 was a good start, hopefully other brands are already working on the next creative-functional, or retro-futuristic design or something."
"Probably against the law to make a rear-view mirror ""a digital screen""....you don't want to get in a wreck cuz your mirror didn't work...LOL."
"Excellent video MKBHD team. If not for the awful person Elon has become (and the insane price hike since being announced), I was hoping to get one of these later in its production run. I feel like this is the last time tech 'tubers are going to be able to dance around the elephant in the room that is Musk with future products."
afaik lexus did a steer-by-wire yoke in the rz before tesla did
Marques is the kind of guy to review the same truck in three different videos
imagine getting hit by this thing. This is some carmageddon shit
no curves and they manged to have panel gaps
"Any American truck on the road is not safe for people, I know, but I feel like Marques is lacking a lot of coverage in that aspect, from the super small turn lights to the weight and visibility. It should be talked about."
"rust? headlight blinding other drivers cuz it points upwards, and more other stuff for which you have to pay, the truck that has less storage space than a truck... cmoooon 🤣😂 not to mention gauges nowhere to be found unles you  look at the friggin middle placed tablet... 😅. I like the design, but that's all 😜. Not to mention Musk is a pathological liar who's lies negatively impact world economy..."
Best intro ever
Dodge had something called a Prowler ..i think.  That was a crazy design.
"talking about the stainless steel and not bringing up the lack of crumple points, visibility, or the fact that this is basically just a rolling deathtrap for those inside is a huge oversight and something marques absolutely knows about. If the car doesn't crumple, if that energy isn't dissipated throughout the body of the car, where does the energy go? Into the riders. We've designed cars like this for nearly a century.

Really concerned about his lack of criticism for the safety points in this vehicle tbh. that's the main complaint people have had about the cybertruck, we've seen how little the car crumples in accidents, and it's just irresponsible to pretend they don't exist."
"When the costs ""Eventually"" come down, Elon's Martian ambitions will suck up any additional income from the Cybertruck. I like, despite it's flaws. If only they had stuck with normal construction techniques and materials, it would have been here years ago, and might even be cheaper."
"You promoting dangerous vehicle for money and you should be ashamed. You can got money from many other sources but remain being a decent person, you know? Not cool."
This thing is like how intentionally bad design gets a lot of looks. People need to stare at the beast.
“You wouldn’t download a car” .. checkmate anti-piracy ads
this video was exceptionally well done
"Five or six years ago while driving across the USA, we happened to see the OscarMayer Weinermobile driving east on I-80. And it was a LOT more interesting and a LOT more dignified than the Tesla Cybertruck. 😄"
"They may as well just paint ""douchebag"" on the side of this thing at the factory."
I just want an electric El Camino pls
25:19 It's funny because I had never seen a Bugatti in my life until one day I saw a dozen Bugatti Chirons and a Divo parked on the street in Pasadena CA.
"And again your argument about the towing being overrated cos 63% of truck owners don’t tow is also flawed. Cos most ppl who buy sneakers don’t want to get them dirty, but sneakers are for sports. Stop trying so hard to find fault and enjoy the innovation."
Looking forward for a new test of FSD
"The way I saw a cybertruck eariler this week on my afternoon walk in Columbia,SC. I had to stop and take a picture  because I was not expecting to see a cybertruck of all things in South Carolina this soon."
Thank you for bringing up how people are using trucks because trucks have crossed over into suvs for most people.
PT Cruiser was just a VERY BAD CAR! Never was Iconic. Not a good comparison.
"4:50 Tesla is not the first to ship a car with steer by wire, Lexus did it two years ago with the RZ"
"What an amazing review, just your opinion which is very authentic. You are very accurate in the understanding of what the product is and what Tesla is. Cheers from someone who is a very early shareholder and total car geek of all cars since 1991 😎❤ Amsterdam"
Tesla will always be in the main channel.
"the video production & the editing, ICONIC"
Porsche owners making Porsche like excuses for being beaten by a TRUCK
0:40 yeah these guys seem to be loving it 😭😂😂
"I love how the cybertruck doesn’t exist because it’s trying to reach a market, but simply exists because Elon just wants it too, and let the market figure it out"
I like it
"Owning a truck is like EV mileage.  Got to have a truck, just in case you need to move your furniture."
The intro graphic alone made me want one of these stupid things
Huh...I think you did broke a record?! Correct me if I'm wrong but from a Factory stock pickup truck.
Cyber truck is the new status symbol like the G63. There are many G63’s and that comes hand in hand with status and that’s the longevity of the cyber truck 🤙🏼 (great video 🔥)
"I think it's too small, should be a bit longer and wider"
"MB, a question that so far no one has answered about the wired steering system. The system digitally adjusts movements according to the environment you are in, so in an emergency, for example a car brakes on a highway, you will swerve. Does this adjustment of the system not remove an important autonomous reaction that would be your muscle memory? Because if there is a constant, like a normal or even electric steering that doesn't adjust, you know how to calculate when you need to turn without losing control. Since you will never make this movement at high speed to ""learn"" how to turn without losing control, isn't that a safety disadvantage?"
I want this truck so I can use it to FORM VOLTRON !!
Elite intro
video paid by tesla every intelligent human know the tesla truck sucks
"With all the sharp edges,  i wonder how much the insurance is monthly."
Mexican cartel buys out Tesla’s entire stock
This will be the vehicle used as the Time Machine for Back to the Future 4 .
Not MKBHD trying to take Jason Cammisa’s series title from him 😮
"It’s unique , weird design yes but iconic hell no hhhhhhhh"
No it’s not stock goes hard
It’s Ironman face just crunched
Incredible 👏🏻
That cut at 10:05 of you driving between two semis is beautifully matched with the voice over. Thank you for that lovely attention to detail!
Imagine going on the highway... and seeing an unrendered car. 💀
This car is actually from 2024 30 years ago 😂
"In Tesla's video of the Cybertruck beating a 911, I think they used a base model 911, not a Turbo S. Although very impressive, I think Tesla should've given the Cybertruck the 1,020 hp Plaid powertrain rather than an 845 hp induction motor powertrain."
No… your fan base doesn’t like Elon or the design. I know more people who think it’s badass than haters.
Isn’t the cyber truck illegal in the EU because those angles were too dangerous in the event of a crash?
"Iconic is a very kind way of putting it. Infamous or notorious feels more apt. Iconic implies the attention it gets is positive, when that is far from the case."
I'll take that Porsche 911 over a Tesla ANY DAY!
