Comment,cleaned_comment,Sentiment
No. Why look at the center screen for the side mirrors and  then have to train your brain to look up for a BS mirror that isn’t a mirror but a wasted monitor? You need a mirror for the interior cabin. I thought this was a trick channel?😂,"look, center, screen, side, mirror, train, brain, look, b, mirror, mirror, wasted, monitor, need, mirror, interior, cabin, thought, trick, channel",Negative
"You went kinda soft on this review. Disappointment you didn't really talk about safety since the thing is a rolling death trap for everyone else and maybe the driver since they haven't done crash testing on it yet. 

If you want a more fair and realistic review, check out Throttle Houses review","went, kinda, soft, review, disappointment, didnt, really, talk, safety, since, thing, rolling, death, trap, everyone, else, maybe, driver, since, havent, done, crash, testing, yet, want, fair, realistic, review, check, throttle, house, review",Negative
That drag race part transition 🫣🫠,"drag, race, part, transition",Negative
Just such an ugly vehicle!,"ugly, vehicle",Negative
26:13 that just means ill wait till they depreciate to buy one.,"mean, ill, wait, till, depreciate, buy, one",Negative
"its a really REALLY fugly car. you cant change my mind on it. you can put whatever top tier tech in it, its horrible. whoever actually feels like they must have that vehicle...there's something wrong with you","really, really, fugly, car, cant, change, mind, put, whatever, top, tier, tech, horrible, whoever, actually, feel, like, must, vehicletheres, something, wrong",Negative
Do you actually use a truck? The side reachability is stupid. That's the reason for half of the 90• degree angles when comparing the side profile,"actually, use, truck, side, reachability, stupid, thats, reason, half, degree, angle, comparing, side, profile",Negative
I agree. Took delivery last week and people driving up so fast to take photos and pull out their phones or just pull to the side is out right dangerous.,"agree, took, delivery, last, week, people, driving, fast, take, photo, pull, phone, pull, side, right, dangerous",Negative
It's hard to believe Chrysler sold over a million PT Cruisers.,"hard, believe, chrysler, sold, million, pt, cruiser",Negative
The fact that people in the USA drive trucks as regular cars is frightening...,"fact, people, usa, drive, truck, regular, car, frightening",Negative
biker's fault,"bikers, fault",Negative
"Every big youtuber is pumping out videos on this trunk cause they need ""YOU"" to pay for it.

Don't get caught up in the hype or nonsense they just need ya to fund these vehicles once it's paid off they'll move on","every, big, youtuber, pumping, video, trunk, cause, need, pay, dont, get, caught, hype, nonsense, need, ya, fund, vehicle, paid, theyll, move",Negative
Glass top on the back is too low.,"glass, top, back, low",Negative
Can even one hater afford a Cybertruck?,"even, one, hater, afford, cybertruck",Negative
the most dangerous thing about the cybertruck is the lack of crumple on impacts,"dangerous, thing, cybertruck, lack, crumple, impact",Negative
Holy crap that intro was cool :D,"holy, crap, intro, cool",Negative
This car is obese. Should be illegal to make non logistics vehicles this heavy.,"car, obese, illegal, make, non, logistics, vehicle, heavy",Negative
Crazy Video🔥🔥🔥,"crazy, video",Negative
Elon isn't going to like that you deadnamed 𝕏 🤣,"elon, isnt, going, like, deadnamed",Negative
"Changing the steering ratio is going to cause accidents, but on the plus side virtually nobody is going to buy Elon's fever dream.","changing, steering, ratio, going, cause, accident, plus, side, virtually, nobody, going, buy, elons, fever, dream",Negative
i must be a sandworm because it's driving me into a killing frenzy,"must, sandworm, driving, killing, frenzy",Negative
I dont like the mic audio. It sounds so empty,"dont, like, mic, audio, sound, empty",Negative
"that wide shot from above was crazy. KEEP DOING WIDE ANGLE SHOTS 
pls","wide, shot, crazy, keep, wide, angle, shot, pls",Negative
11:27 that percentage of drivers not using their trucks for towing is rather embarrassing,"percentage, driver, using, truck, towing, rather, embarrassing",Negative
"It's iconic, but generally for bad reasons. You're always going to be seeing people shocked to see one because it looks so bad. And I'm not just talking about the inch wide panel gaps.","iconic, generally, bad, reason, youre, always, going, seeing, people, shocked, see, one, look, bad, im, talking, inch, wide, panel, gap",Negative
The production quality in this video is insane.,"production, quality, video, insane",Negative
"if reactions are 80% positive in real life, 20% negative, then the internet is 99% trolls based on the comments.  🤣","reaction, positive, real, life, negative, internet, troll, based, comment",Negative
21:00 pitch not yaw.....nose elevation is governed by the pitch axis.....yaw is not affected by the suspension as much as roll and pitch are,"pitch, yawnose, elevation, governed, pitch, axisyaw, affected, suspension, much, roll, pitch",Negative
Iconic? No. Idiotic? Yes.,"iconic, idiotic, yes",Negative
The biker knows how dangerous that truck is to them.,"biker, know, dangerous, truck",Negative
Ugliest car I’ve ever seen. I hate the look of these new electric cars lately. They think they look futuristic but they actually just look like bad video game graphics from ps1.,"ugliest, car, ever, seen, hate, look, new, electric, car, lately, think, look, futuristic, actually, look, like, bad, video, game, graphic, p",Negative
Weighted hard plastic instead of steel?,"weighted, hard, plastic, instead, steel",Negative
"6:50 :p  Other YTer that totaly will, umm, one already has.  JerryRigEverything
11:50 Umm, Communting can be contractors going to/from work sites.
18:27 "" Shoutout to Engineering Explained, I'll leave the video below "", umm where?","p, yter, totaly, umm, one, already, jerryrigeverything, umm, communting, contractor, going, tofrom, work, site, shoutout, engineering, explained, ill, leave, video, umm",Negative
The cyclist prob gave you a thumbs down because it's another machine that will efficiently kill pedestrians and cyclists like the rest of the mall crawlers.,"cyclist, prob, gave, thumb, another, machine, efficiently, kill, pedestrian, cyclist, like, rest, mall, crawler",Negative
30min review and still dont know if you like it or not,"min, review, still, dont, know, like",Negative
"He calls the drive by wire underrated when this alone makes this thing completely undable to manouver in tight spots, specially when parking lol

Also that biker gave you the thumbs down because this thing is a killing machine to pedestrians dude","call, drive, wire, underrated, alone, make, thing, completely, undable, manouver, tight, spot, specially, parking, lol, also, biker, gave, thumb, thing, killing, machine, pedestrian, dude",Negative
imagine getting hit by this thing. This is some carmageddon shit,"imagine, getting, hit, thing, carmageddon, shit",Negative
"rust? headlight blinding other drivers cuz it points upwards, and more other stuff for which you have to pay, the truck that has less storage space than a truck... cmoooon 🤣😂 not to mention gauges nowhere to be found unles you  look at the friggin middle placed tablet... 😅. I like the design, but that's all 😜. Not to mention Musk is a pathological liar who's lies negatively impact world economy...","rust, headlight, blinding, driver, cuz, point, upwards, stuff, pay, truck, le, storage, space, truck, cmoooon, mention, gauge, nowhere, found, unles, look, friggin, middle, placed, tablet, like, design, thats, mention, musk, pathological, liar, who, lie, negatively, impact, world, economy",Negative
Dodge had something called a Prowler ..i think.  That was a crazy design.,"dodge, something, called, prowler, think, crazy, design",Negative
"talking about the stainless steel and not bringing up the lack of crumple points, visibility, or the fact that this is basically just a rolling deathtrap for those inside is a huge oversight and something marques absolutely knows about. If the car doesn't crumple, if that energy isn't dissipated throughout the body of the car, where does the energy go? Into the riders. We've designed cars like this for nearly a century.

Really concerned about his lack of criticism for the safety points in this vehicle tbh. that's the main complaint people have had about the cybertruck, we've seen how little the car crumples in accidents, and it's just irresponsible to pretend they don't exist.","talking, stainless, steel, bringing, lack, crumple, point, visibility, fact, basically, rolling, deathtrap, inside, huge, oversight, something, marque, absolutely, know, car, doesnt, crumple, energy, isnt, dissipated, throughout, body, car, energy, go, rider, weve, designed, car, like, nearly, century, really, concerned, lack, criticism, safety, point, vehicle, tbh, thats, main, complaint, people, cybertruck, weve, seen, little, car, crumples, accident, irresponsible, pretend, dont, exist",Negative
"You promoting dangerous vehicle for money and you should be ashamed. You can got money from many other sources but remain being a decent person, you know? Not cool.","promoting, dangerous, vehicle, money, ashamed, got, money, many, source, remain, decent, person, know, cool",Negative
This thing is like how intentionally bad design gets a lot of looks. People need to stare at the beast.,"thing, like, intentionally, bad, design, get, lot, look, people, need, stare, beast",Negative
"They may as well just paint ""douchebag"" on the side of this thing at the factory.","may, well, paint, douchebag, side, thing, factory",Negative
"And again your argument about the towing being overrated cos 63% of truck owners don’t tow is also flawed. Cos most ppl who buy sneakers don’t want to get them dirty, but sneakers are for sports. Stop trying so hard to find fault and enjoy the innovation.","argument, towing, overrated, co, truck, owner, tow, also, flawed, co, ppl, buy, sneaker, want, get, dirty, sneaker, sport, stop, trying, hard, find, fault, enjoy, innovation",Negative
"The way I saw a cybertruck eariler this week on my afternoon walk in Columbia,SC. I had to stop and take a picture  because I was not expecting to see a cybertruck of all things in South Carolina this soon.","way, saw, cybertruck, eariler, week, afternoon, walk, columbiasc, stop, take, picture, expecting, see, cybertruck, thing, south, carolina, soon",Negative
PT Cruiser was just a VERY BAD CAR! Never was Iconic. Not a good comparison.,"pt, cruiser, bad, car, never, iconic, good, comparison",Negative
The intro graphic alone made me want one of these stupid things,"intro, graphic, alone, made, want, one, stupid, thing",Negative
Huh...I think you did broke a record?! Correct me if I'm wrong but from a Factory stock pickup truck.,"huhi, think, broke, record, correct, im, wrong, factory, stock, pickup, truck",Negative
"It’s unique , weird design yes but iconic hell no hhhhhhhh","unique, weird, design, yes, iconic, hell, hhhhhhhh",Negative
No it’s not stock goes hard,"stock, go, hard",Negative
No… your fan base doesn’t like Elon or the design. I know more people who think it’s badass than haters.,"no, fan, base, like, elon, design, know, people, think, badass, hater",Negative
Isn’t the cyber truck illegal in the EU because those angles were too dangerous in the event of a crash?,"cyber, truck, illegal, eu, angle, dangerous, event, crash",Negative
I'll take that Porsche 911 over a Tesla ANY DAY!,"ill, take, porsche, tesla, day",Negative
It's just a stupid car and you just making an advertisement for tesla,"stupid, car, making, advertisement, tesla",Negative
Level of access journalism mentality and being a shill is really disgusting with mkbhd.,"level, access, journalism, mentality, shill, really, disgusting, mkbhd",Negative
"No being was hurt in making of the Cybertruck, but no guarantees after the launch 😂","hurt, making, cybertruck, guarantee, launch",Negative
"The Model T and Beetle are both iconic and mass produced. Though I’d say this is closer to the Model T historically, I doubt the CyberTruck will be as equally ubiquitous as the T was in its era.","model, beetle, iconic, mass, produced, though, say, closer, model, historically, doubt, cybertruck, equally, ubiquitous, era",Negative
"You didn't talk about the fact that, Tesla says the current performance of the Cyber truck is intentionally limited by Software.","didnt, talk, fact, tesla, say, current, performance, cyber, truck, intentionally, limited, software",Negative
steering being dictated by software makes me uneasy 😅,"steering, dictated, software, make, uneasy",Negative
That bird eye view of drag race was omg .best way to assess drag race,"bird, eye, view, drag, race, omg, best, way, ass, drag, race",Negative
It's kinda ugly but kinda badass at the same time. 🤷🏻‍♂️,"kinda, ugly, kinda, badass, time",Negative
The worst (and in some cases even dangerous if you are driving) trend in the current car industry for me is how many companies are putting all the car features into 1 or multiple screens (like climate control) where you have to click multiple times in order to see the option that you want/need for the sake of minimalism and futuristic looking interiors,"worst, case, even, dangerous, driving, trend, current, car, industry, many, company, putting, car, feature, multiple, screen, like, climate, control, click, multiple, time, order, see, option, wantneed, sake, minimalism, futuristic, looking, interior",Negative
“as the future unfolds the past will decay and fade away” Me,"future, unfolds, past, decay, fade, away",Negative
"that bicyclist gave you a thumbs down bwcause of what the car is, huge, heavy truck that will easily kill anyone it touches","bicyclist, gave, thumb, bwcause, car, huge, heavy, truck, easily, kill, anyone, touch",Negative
That cyclist maybe gave you a thumbs down because this car will be a pedestrians and bike killer. Those sharp corners and steel will left no survivors ahead or behind in a crash,"cyclist, maybe, gave, thumb, car, pedestrian, bike, killer, sharp, corner, steel, left, survivor, ahead, behind, crash",Negative
"I think Marques got a pretty bad launch. I would expect a 1.6s 60ft, tires were probably cold and maybe he didn't air down the tires.","think, marque, got, pretty, bad, launch, would, expect, ft, tire, probably, cold, maybe, didnt, air, tire",Negative
The bulletproof doesn’t qualify to be rated cos it wasn’t a deliberate feature. It just so happens the car is stainless steel and the composite of this stainless steel is able to stop some bullets. That’s it. Pls stop making look like Elon decided to make a bulletproof car,"bulletproof, qualify, rated, co, deliberate, feature, happens, car, stainless, steel, composite, stainless, steel, able, stop, bullet, pls, stop, making, look, like, elon, decided, make, bulletproof, car",Negative
The conclusion is that many people are really ignorant about the most important age of technological advances in our history. Except for constructor of the Pyramid 😉  aliens n,"conclusion, many, people, really, ignorant, important, age, technological, advance, history, except, constructor, pyramid, alien, n",Negative
Haters are going to hate.,"hater, going, hate",Negative
Yea no…,"yea, no",Negative
i just hate the wiper being up like a flag,"hate, wiper, like, flag",Negative
Nah. It's a bull$h!t design,"nah, bullht, design",Negative
"""So Elon Musk addressed this on Twitter"" 9:10 isn't supposed to be that funny","elon, musk, addressed, twitter, isnt, supposed, funny",Negative
I wont be surprised if this is the first mkbhd video people see,"wont, surprised, first, mkbhd, video, people, see",Negative
Million of people driving cyber truck? Touch some grass. We broke.,"million, people, driving, cyber, truck, touch, grass, broke",Negative
"This is the ugliest car I've ever seen, this is the death of automobile design. There are plenty of futuristic looking, electric cars that look good, this is not one of them.","ugliest, car, ive, ever, seen, death, automobile, design, plenty, futuristic, looking, electric, car, look, good, one",Negative
"Fucking sick intro

Edit: Never mind. Been watching Marques for a decade, the production on this is insane. Props to team MKBHD.","fucking, sick, intro, edit, never, mind, watching, marque, decade, production, insane, prop, team, mkbhd",Negative
Well maybe the biker gave thumbs down because getting smashed by cybertruck as pedestrian or biker is extremely lethal. That's why its banned in europe.,"well, maybe, biker, gave, thumb, getting, smashed, cybertruck, pedestrian, biker, extremely, lethal, thats, banned, europe",Negative
"I genuinely thought he was going to review the IONIQ 6, I swear I can't read.","genuinely, thought, going, review, ioniq, swear, cant, read",Negative
"I get it, but the pointy sharp edges, the weight, the speed, power and the size and the fact that it’ll be the first truck of many people and will use it to go shopping is insane and dangerous af imo, but u go USA and ur truck manía I guess","get, pointy, sharp, edge, weight, speed, power, size, fact, first, truck, many, people, use, go, shopping, insane, dangerous, af, imo, u, go, usa, ur, truck, man, a, guess",Negative
"hell, i still get flipped of by the ""compensator 5000"" trucks that populate my area. a few have even swerved at me. like, dude. you do realize if you were to actually hit me, it would all be recorded and your ass would be sued to oblivion and back, right? lol.","hell, still, get, flipped, compensator, truck, populate, area, even, swerved, like, dude, realize, actually, hit, would, recorded, as, would, sued, oblivion, back, right, lol",Negative
"Stop light to stop light in a 6 thousand pound truck and losing control, that will be in the news at some point","stop, light, stop, light, thousand, pound, truck, losing, control, news, point",Negative
Marques this production is fire 🔥🔥🔥,"marque, production, fire",Negative
"""The most dangerous thing"", indeed. Incredibly, shameful bad take on the bicyclist's thumb down: zero chance of surviving even a modest hit as a bicyclist. Shame on you Marques.","dangerous, thing, indeed, incredibly, shameful, bad, take, bicyclist, thumb, zero, chance, surviving, even, modest, hit, bicyclist, shame, marque",Negative
More like a weirdo than iconic.,"like, weirdo, iconic",Negative
"My question is: how the fuck did they get the sound with no echo in a huge empty warehouse? 
Ok, you can hear a tiny bit of echo, but damn, this is impressive","question, fuck, get, sound, echo, huge, empty, warehouse, ok, hear, tiny, bit, echo, damn, impressive",Negative
I guess another incentive for americans to buy a dangerous car,"guess, another, incentive, american, buy, dangerous, car",Negative
"It's iconic because the Cybertruck is ugly; that's not a knock on Tesla, I think its cars are cool—just not that ugly thing.","iconic, cybertruck, ugly, thats, knock, tesla, think, car, cool, just, ugly, thing",Negative
"so a general question , may be i did not get it right , the steering is just connected to wheels via electric wires so how can you steer it if the battery is dead , how to steer it for example into your garage to charge it","general, question, may, get, right, steering, connected, wheel, via, electric, wire, steer, battery, dead, steer, example, garage, charge",Negative
that intro sequence was insane,"intro, sequence, insane",Negative
Sick intro 🔥,"sick, intro",Negative
Cuz it rhymes with Ironic?,"cuz, rhyme, ironic",Negative
"“Cybertruck”

*First truck with zero haters from auto industry.*","cybertruck, first, truck, zero, hater, auto, industry",Negative
Marques is a closet case cybertruck/Tesla hater these days (comparing it to the pt-cruiser is the telltale),"marque, closet, case, cybertrucktesla, hater, day, comparing, ptcruiser, telltale",Negative
A swastika is iconic. Doesn't make it good.,"swastika, iconic, doesnt, make, good",Negative
How does drive by wire work in a sudden accident with massive speed change and steering reactions? Genuinely curious!,"drive, wire, work, sudden, accident, massive, speed, change, steering, reaction, genuinely, curious",Negative
It is sad how pedestrian safety or safety at large is something that didn't even come up. (Not to mention how it is literally illegal in EU),"sad, pedestrian, safety, safety, large, something, didnt, even, come, mention, literally, illegal, eu",Negative
Without government handouts Tesla would have never been profitable,"without, government, handout, tesla, would, never, profitable",Negative
"Wont be watching this.  GT40.  Iconic.  911.  Iconic.  300SLR.  Iconic.  53 Vette.  Iconic.  Jag E Type.  Iconic.  

Cybertruck.  Will be forgotten in 6 years if not sooner.","wont, watching, gt, iconic, iconic, slr, iconic, vette, iconic, jag, e, type, iconic, cybertruck, forgotten, year, sooner",Negative
"The Cybertruck is so different it has everyone's eyes on it , even if you don't like it 😅😅😅😅😅","cybertruck, different, everyones, eye, even, dont, like",Negative
a door falling off isnt exactly something that should be on the road.,"door, falling, isnt, exactly, something, road",Negative
Cybertruck is sick,"cybertruck, sick",Negative
"Wtf, how are you not a car reviewer","wtf, car, reviewer",Negative
Personally I’m not fine with 63% of people buying trucks purely for their ego’s. They’re dangerous to other road users and take up too much space. It’s the narcissists car choice.,"personally, fine, people, buying, truck, purely, ego, dangerous, road, user, take, much, space, narcissist, car, choice",Negative
Hard to ignore the Nazi owner…,"hard, ignore, nazi, owner",Negative
The most dangerous thing is the owner that thinks they are doing good to the 🌍,"dangerous, thing, owner, think, good",Negative
If i saw freaking Marques on a cybertruck while on the street i would take a picture too ngl...,"saw, freaking, marque, cybertruck, street, would, take, picture, ngl",Negative
"When we got our Model Y Performance we were only the 2nd or 3rd Tesla in our area, and the only performance. We used to have people recording us constantly and stopping to ask about it, but now, it's just another tesla in the area","got, model, performance, nd, rd, tesla, area, performance, used, people, recording, u, constantly, stopping, ask, another, tesla, area",Negative
My one and only complaint with the Cyber truck is that is extremely unsafe!  You yourself Marques alluded to this fact but decided not to talk about it.  You hit someone with this truck they are basically dead.  How can any car / truck / van / etc meant for driving on normal ass roads not have crumple zones??  I have been and will always will be bewildered how this is legal!,"one, complaint, cyber, truck, extremely, unsafe, marque, alluded, fact, decided, talk, hit, someone, truck, basically, dead, car, truck, van, etc, meant, driving, normal, as, road, crumple, zone, always, bewildered, legal",Negative
That statistic on the use-cases of most truck owners really just baffles me...if you don't tow or haul anything..THEN WHAT THE FUCK DO YOU NEED A HUGE ASS TRUCK FOR?!?!,"statistic, usecases, truck, owner, really, baffle, meif, dont, tow, haul, anythingthen, fuck, need, huge, as, truck",Negative
Thank you europe for not allowing this nonsense,"thank, europe, allowing, nonsense",Negative
The most dangerous thing about the Cybertruck is that the trunk will chop off your fingers when closing,"dangerous, thing, cybertruck, trunk, chop, finger, closing",Negative
"Speaking of iconic, serious shoutout to the person or people making your intros. IIRC, it's one dude, but damn. This one and the iPhone 15 review intro were both incredibly well done.","speaking, iconic, serious, shoutout, person, people, making, intro, iirc, one, dude, damn, one, iphone, review, intro, incredibly, well, done",Negative
"cybertruck is an ugly crappy truck and its already bombing past the novelty. Im not a Tesla hater,  but I think this was a waste of resources and it could have been much much better","cybertruck, ugly, crappy, truck, already, bombing, past, novelty, im, tesla, hater, think, waste, resource, could, much, much, better",Negative
It gets attention because it's absolutely hideous. Give it a year and people will stop freaking out.,"get, attention, absolutely, hideous, give, year, people, stop, freaking",Negative
I disagree with Marquez for once. I think this car is a joke and the rest of the world thinks it's horrible.,"disagree, marquez, think, car, joke, rest, world, think, horrible",Negative
"To bad this is just a bought and paid advertisement for the truck. So many things wrong with it including rusting. We get it, make a good video millions will see and help sell us the truck, I get i I get it","bad, bought, paid, advertisement, truck, many, thing, wrong, including, rusting, get, make, good, video, million, see, help, sell, u, truck, get, get",Negative
The most dangerous thing about the Cybertruck is how it deals with bird poop 💩,"dangerous, thing, cybertruck, deal, bird, poop",Negative
"Living in the Bay Area, I've seen more than one cybertruck around. I don't get the attraction. It's not like it's a Pagani Zonda.","living, bay, area, ive, seen, one, cybertruck, around, dont, get, attraction, like, pagani, zonda",Negative
"I'm going put it out there, the design of this vehicle repulses me. However I can see what it's trying to be, a start in a new trend.","im, going, put, design, vehicle, repulse, however, see, trying, start, new, trend",Negative
It's disgusting :),disgusting,Negative
"The thing that really sucks about it IMO is how dangerous it would be to other road users, it's made out of steel, if you crash into a car or someone, they're almost certainly gonna die

Normal cars are designed to be ""crash compatible"", which means that if one crashes into another, there's a decent chance both parties will survive if speeds weren't high enough and you're lucky

This thing is a driving metal brick, I'm kinda glad it isn't coming to Europe

Edit: To clarify: I'm talking about a collission someone in a normal car and the truck, not the truck and a wall. Also this would mostly be a problem if people were to use this instead of their car, which this video implies is the main target audience of this truck because it doesn't tow very well","thing, really, suck, imo, dangerous, would, road, user, made, steel, crash, car, someone, theyre, almost, certainly, gon, na, die, normal, car, designed, crash, compatible, mean, one, crash, another, there, decent, chance, party, survive, speed, werent, high, enough, youre, lucky, thing, driving, metal, brick, im, kinda, glad, isnt, coming, europe, edit, clarify, im, talking, collission, someone, normal, car, truck, truck, wall, also, would, mostly, problem, people, use, instead, car, video, implies, main, target, audience, truck, doesnt, tow, well",Negative
online comments hate the cybertruck because those comments are paid for by tesla detractors and legacy auto,"online, comment, hate, cybertruck, comment, paid, tesla, detractor, legacy, auto",Negative
"It has to be one of the most pedestrian-hazardous passenger vehicles ever designed, and that’s taking into account the explosion of flat-grilled trucks and suvs over recent decades. People are going to get hit by this and their injuries will be a lot worse than if it were designed a little bit more with the safety of others in mind.","one, pedestrianhazardous, passenger, vehicle, ever, designed, taking, account, explosion, flatgrilled, truck, suv, recent, decade, people, going, get, hit, injury, lot, worse, designed, little, bit, safety, others, mind",Negative
Negative comments exist in quantity for the same reason negative restaurant reviews exist - only people who feel strongly about it will leave one,"negative, comment, exist, quantity, reason, negative, restaurant, review, exist, people, feel, strongly, leave, one",Negative
"I'd say it's not fine to see more of these on the road, but for the same reason that their use is equated to SUVs.  They are heavier, more durable, and have a height that is as dangerous (I'd say more dangerous) than a regular SUV.  The disregard for safety in terms of collision as well as pedestrian traffic is unsettling.","id, say, fine, see, road, reason, use, equated, suv, heavier, durable, height, dangerous, id, say, dangerous, regular, suv, disregard, safety, term, collision, well, pedestrian, traffic, unsettling",Negative
"Honestly, it´s so fucking ugly and useless. Like the tech features seem fine but the chassis itself looks like shit and is completely impractical.","honestly, it, s, fucking, ugly, useless, like, tech, feature, seem, fine, chassis, look, like, shit, completely, impractical",Negative
It's a shit car.,"shit, car",Negative
One of the plus I can think of is that haters are going to have a hard time keying this car. And there are going to be a lot of haters with this one lol,"one, plus, think, hater, going, hard, time, keying, car, going, lot, hater, one, lol",Negative
"You can hate on this thing all you want, and some of it is certainly warranted. But the engineering of this thing is just absolutely next level.","hate, thing, want, certainly, warranted, engineering, thing, absolutely, next, level",Negative
"I didn't like it at the beginning, but the more I look, the more I like it","didnt, like, beginning, look, like",Negative
i think what's iconic about the cybertruck is how bad it looks. people take pictures of ferraris and cool cars cuz they look appealing. the only thing that's appealing about a cybertruck is that you will not survive an accident against one and it will literally decapitate you if you are 5'9 or smaller,"think, whats, iconic, cybertruck, bad, look, people, take, picture, ferraris, cool, car, cuz, look, appealing, thing, thats, appealing, cybertruck, survive, accident, one, literally, decapitate, smaller",Negative
"Iconic for being crap, sucks off-road, can't even go off-road because of its stainless steel needing to be cleaned or it ruins it, rusting issues, panel gaps 1 AU wide, subscription diffs, poor range especially in the cold, and it looks ugly. 0-60 Pony and nothing else.","iconic, crap, suck, offroad, cant, even, go, offroad, stainless, steel, needing, cleaned, ruin, rusting, issue, panel, gap, au, wide, subscription, diffs, poor, range, especially, cold, look, ugly, pony, nothing, else",Negative
"sorry Marques, but SCREW TESLA.","sorry, marque, screw, tesla",Negative
It's so dumb.,dumb,Negative
"12:51 bro you cannot get mad at people for doing the shit that the main fucking marketer, Elon, is telling them that they can fucking do. This is the guy that was saying it’s gonna be bulletproof, so why do you think people are out there testing and breaking it? He gives it all these different claims, and people are going to take him out his word, because he’s the main marketer, which you seem to do as well","bro, get, mad, people, shit, main, fucking, marketer, elon, telling, fucking, guy, saying, gon, na, bulletproof, think, people, testing, breaking, give, different, claim, people, going, take, word, main, marketer, seem, well",Negative
Man had to tape the door of his new 1000k+ a few days in 🤣. But let’s not say a bad word about Daddy Elon 😂,"man, tape, door, new, k, day, let, say, bad, word, daddy, elon",Negative
Sick Intro!,"sick, intro",Negative
"Iconic 
But 
For  piece of ugliness .

I know you guys push it on all the s media but the truth is that is the uglier vehicle ever.
Beats up even the fiat multipla 🤮","iconic, piece, ugliness, know, guy, push, medium, truth, uglier, vehicle, ever, beat, even, fiat, multipla",Negative
I saw this truck in real life out of nowhere when riding my ebike lol,"saw, truck, real, life, nowhere, riding, ebike, lol",Negative
"On the autofocus video Marques seemed distressed, not sure if was the broken door or the geese or the unwanted attention or what","autofocus, video, marque, seemed, distressed, sure, broken, door, goose, unwanted, attention",Negative
Why does that intro music go so hard? I gotta go do some push ups before i can watch the rest of this,"intro, music, go, hard, got, ta, go, push, ups, watch, rest",Negative
Yep. There is nothing quite like it.,"yep, nothing, quite, like",Negative
YA IT MAKES ME WANT TO TIP IT OVER!!!! OR put it back in the hot wheels isle at toys'r us which is now OBSOLETE where the cyber truck belongs!!! OR let me have that sheet metal so i can make some thunderstorm sound effects......... UFFF,"ya, make, want, tip, put, back, hot, wheel, isle, toysr, u, obsolete, cyber, truck, belongs, let, sheet, metal, make, thunderstorm, sound, effect, ufff",Negative
Tesla 0-60 is insane😮 14:44,"tesla, insane",Negative
I'm starting to get cyber fatigue.,"im, starting, get, cyber, fatigue",Negative
"That intro was straight out of into the spiderverse, DAMN","intro, straight, spiderverse, damn",Negative
No way Tesla is misleading people go figure.,"way, tesla, misleading, people, go, figure",Negative
"Unclear if it's technically ""steer by wire"" but newer Ford F150s do have an ""Adaptive Steering"" feature that, when enabled, dynamically changes the steering ratio. Though, it's not very dramatic, which maybe could be configurable through forscan. I think this is undersold by Ford intentionally because traditional F150 customers wouldn't like the idea/marketing of ""steer by wire"".","unclear, technically, steer, wire, newer, ford, f, adaptive, steering, feature, enabled, dynamically, change, steering, ratio, though, dramatic, maybe, could, configurable, forscan, think, undersold, ford, intentionally, traditional, f, customer, wouldnt, like, ideamarketing, steer, wire",Negative
"Quick is better than fast because you can't drive fast in any legal or practical situation. 

Fight me.","quick, better, fast, cant, drive, fast, legal, practical, situation, fight",Negative
It's ugly for people who can't afford it.,"ugly, people, cant, afford",Negative
So how do they keep that black plastic from getting all sun damaged? That was one thing on the Chevy avalanche that made it look like trash.,"keep, black, plastic, getting, sun, damaged, one, thing, chevy, avalanche, made, look, like, trash",Negative
@19:01 not hilarious. This is a murder weapon available for mass consumption. But maybe that's okay. 2nd Amendment.,"hilarious, murder, weapon, available, mass, consumption, maybe, thats, okay, nd, amendment",Negative
No offense Marques but crazy how you are so light on Tesla's Cybertruck issues that are being addressed. Yet so harsh against a NEW car company FISKER's Ocean with issues that they were also addressing. Mind boggling how you almost single-handedly ruined Fiskers future with one review,"offense, marque, crazy, light, tesla, cybertruck, issue, addressed, yet, harsh, new, car, company, fiskers, ocean, issue, also, addressing, mind, boggling, almost, singlehandedly, ruined, fiskers, future, one, review",Negative
The most dangerous thing about that truck is how ugly it is. 😁,"dangerous, thing, truck, ugly",Negative
"This behemoth technically requires non-commercial Class A license. 

Insurance on this will be crazy soon.","behemoth, technically, requires, noncommercial, class, license, insurance, crazy, soon",Negative
"My 2500HD sucks for towing, too. I get about 8mpg in that thing with a 20' tandem axle enclosed job trailer.","hd, suck, towing, get, mpg, thing, tandem, axle, enclosed, job, trailer",Negative
I live by Tesla Fremont I would be nervous around are area because there is lots of car jacking someone is going to want to still 1 just to say they drove a cyber truck it will happen people need to be very careful keep you’re eyes 👀 open,"live, tesla, fremont, would, nervous, around, area, lot, car, jacking, someone, going, want, still, say, drove, cyber, truck, happen, people, need, careful, keep, eye, open",Negative
Two cybertrucks to remind me how broke I am ☠️,"two, cybertrucks, remind, broke",Negative
"The comments here pretty much sum up how bad this ""truck"" is.","comment, pretty, much, sum, bad, truck",Negative
The 2023 Lexus RZ did steer by wire earlier. (not saying Tesla's isn't impressive),"lexus, rz, steer, wire, earlier, saying, tesla, isnt, impressive",Negative
Iconic like a Flaming Bag of Crap,"iconic, like, flaming, bag, crap",Negative
Iconically looks bad. Saw that shit in the street and realize how bad the outside looks.,"iconically, look, bad, saw, shit, street, realize, bad, outside, look",Negative
